148,407,5.0
148,542,5.0
148,243,5.0
148,218,5.0
148,448,5.0
148,97,3.0
148,77,5.0
148,543,5.0
148,7,5.0
148,544,4.0
148,40,5.0
148,34,5.0
148,209,5.0
148,32,3.0
148,253,5.0
148,289,5.0
148,545,5.0
148,546,5.0
148,547,5.0
148,6,5.0
148,132,5.0
148,515,5.0
149,16,5.0
149,211,5.0
149,477,4.0
149,37,4.0
149,272,5.0
149,90,5.0
149,102,4.0
149,54,5.0
149,548,5.0
149,8,5.0
149,502,5.0
149,549,4.0
150,27,5.0
150,455,3.0
150,106,5.0
150,49,5.0
151,281,5.0
151,551,5.0
151,197,5.0
151,241,5.0
151,92,5.0
151,243,5.0
151,335,5.0
151,213,5.0
151,498,4.0
151,349,5.0
151,46,5.0
151,371,4.0
151,182,5.0
151,78,4.0
151,162,5.0
151,332,5.0
151,16,5.0
152,16,3.0
152,248,5.0
152,552,4.0
152,39,4.0
152,414,5.0
153,554,5.0
153,344,5.0
153,445,4.0
153,250,5.0
154,555,5.0
154,556,5.0
154,233,5.0
154,462,5.0
154,278,5.0
154,357,5.0
154,25,5.0
155,558,5.0
155,559,5.0
155,334,5.0
156,11,5.0
156,495,5.0
156,561,5.0
156,248,5.0
157,317,5.0
157,244,5.0
157,311,4.0
158,260,5.0
158,309,4.0
158,299,5.0
159,497,5.0
159,563,5.0
159,564,5.0
159,428,5.0
160,32,4.0
160,566,4.0
160,567,4.0
161,545,5.0
161,503,5.0
161,477,5.0
161,6,5.0
162,489,5.0
162,569,5.0
162,570,5.0
162,418,5.0
162,152,1.0
163,407,5.0
163,299,5.0
163,16,5.0
164,77,5.0
164,573,5.0
164,34,2.0
164,243,5.0
164,474,5.0
165,263,5.0
165,370,5.0
165,26,5.0
165,108,5.0
165,37,5.0
166,480,5.0
166,575,5.0
166,576,5.0
166,577,5.0
166,419,4.0
166,346,4.0
166,160,5.0
166,578,5.0
166,245,4.0
166,144,5.0
166,16,5.0
166,204,5.0
167,102,5.0
167,405,5.0
167,579,5.0
168,16,5.0
168,294,5.0
168,414,4.0
168,248,4.0
168,106,5.0
168,432,5.0
168,272,5.0
168,110,5.0
168,147,5.0
168,235,5.0
168,46,4.0
168,198,5.0
168,164,5.0
168,487,5.0
169,580,3.0
169,66,4.0
169,532,4.0
169,566,4.0
170,253,5.0
170,581,5.0
170,552,5.0
171,512,5.0
171,338,5.0
171,278,5.0
171,16,4.0
171,582,1.0
172,277,5.0
172,583,5.0
172,274,3.0
173,584,3.0
173,557,5.0
173,375,3.0
173,369,2.0
174,273,1.0
174,76,5.0
174,26,5.0
174,486,4.0
175,7,5.0
175,167,5.0
175,586,5.0
175,587,5.0
175,497,5.0
175,306,5.0
176,243,5.0
176,16,4.0
176,234,5.0
176,323,5.0
176,235,5.0
176,191,4.0
176,272,4.0
176,220,4.0
176,588,4.0
177,191,5.0
177,189,5.0
177,589,5.0
178,289,5.0
178,571,5.0
178,590,5.0
178,591,5.0
178,217,5.0
179,497,5.0
179,509,5.0
179,90,5.0
179,592,5.0
180,508,3.0
180,301,5.0
180,167,4.0
180,67,5.0
180,594,5.0
180,395,5.0
181,595,5.0
181,489,5.0
181,596,5.0
182,162,5.0
182,37,5.0
182,260,5.0
182,190,4.0
183,162,5.0
183,474,5.0
183,599,5.0
184,600,5.0
184,472,5.0
184,217,5.0
185,601,5.0
185,426,5.0
185,250,5.0
186,245,4.0
186,7,5.0
186,498,4.0
187,14,5.0
187,157,5.0
187,152,5.0
187,371,5.0
188,605,4.0
188,227,5.0
188,497,4.0
188,246,5.0
188,77,5.0
189,123,5.0
189,522,5.0
189,493,5.0
189,37,5.0
189,487,5.0
189,198,5.0
190,61,5.0
190,607,4.0
190,405,5.0
191,589,5.0
191,234,5.0
191,16,5.0
191,277,3.0
192,28,5.0
192,289,4.0
192,164,5.0
192,74,5.0
192,306,4.0
192,37,4.0
193,609,5.0
193,32,5.0
193,610,5.0
193,329,5.0
193,611,5.0
193,533,5.0
193,612,5.0
193,580,5.0
193,349,5.0
193,226,2.0
193,613,5.0
193,39,5.0
193,432,5.0
194,615,5.0
194,337,4.0
194,206,5.0
194,205,5.0
194,280,5.0
194,38,5.0
194,4,5.0
195,181,5.0
195,513,5.0
195,616,5.0
196,308,4.0
196,116,4.0
196,126,3.0
196,32,4.0
196,187,4.0
196,396,5.0
196,512,5.0
196,495,5.0
196,235,5.0
196,618,5.0
196,619,4.0
196,620,5.0
196,457,5.0
196,136,5.0
196,504,2.0
197,621,4.0
197,622,5.0
197,97,5.0
198,193,5.0
198,428,5.0
198,445,5.0
198,625,5.0
198,626,5.0
198,114,5.0
198,627,1.0
199,34,5.0
199,69,5.0
199,569,5.0
200,113,3.0
200,628,4.0
200,429,4.0
200,160,5.0
200,629,5.0
200,412,4.0
200,630,4.0
201,159,5.0
201,590,5.0
201,631,3.0
202,364,5.0
202,306,4.0
202,204,1.0
202,211,1.0
203,622,4.0
203,632,2.0
203,28,4.0
204,588,5.0
204,292,5.0
204,634,4.0
205,407,5.0
205,322,5.0
205,637,5.0
205,638,2.0
206,639,5.0
206,16,4.0
206,640,4.0
207,377,5.0
207,130,3.0
207,34,5.0
207,642,2.0
207,432,5.0
207,615,5.0
207,643,5.0
208,443,5.0
208,40,4.0
208,205,5.0
208,136,5.0
208,644,5.0
208,640,5.0
209,182,5.0
209,280,5.0
209,390,5.0
209,645,5.0
209,527,5.0
209,97,5.0
210,126,5.0
210,555,5.0
210,32,5.0
210,235,5.0
210,495,5.0
211,12,5.0
211,608,5.0
211,251,5.0
212,355,5.0
212,106,4.0
212,432,4.0
213,239,5.0
213,521,4.0
213,365,5.0
213,340,5.0
214,32,5.0
214,371,5.0
214,110,3.0
214,94,5.0
214,650,5.0
214,126,5.0
215,651,2.0
215,270,5.0
215,80,5.0
216,164,5.0
216,32,4.0
216,235,5.0
217,553,5.0
217,273,5.0
217,72,5.0
218,16,5.0
218,261,5.0
218,62,5.0
218,653,4.0
218,176,5.0
218,654,5.0
218,655,5.0
218,196,5.0
218,306,5.0
218,167,5.0
219,396,5.0
219,346,5.0
219,574,5.0
220,113,5.0
220,656,4.0
220,294,4.0
220,28,5.0
220,657,5.0
221,50,5.0
221,65,5.0
221,316,5.0
221,290,5.0
221,392,5.0
221,230,5.0
221,427,5.0
221,658,1.0
222,27,4.0
222,497,5.0
222,659,5.0
223,271,4.0
223,208,5.0
223,661,5.0
224,407,5.0
224,7,5.0
224,662,4.0
224,37,5.0
225,663,4.0
225,105,4.0
225,275,5.0
226,165,5.0
226,176,4.0
226,664,5.0
226,416,5.0
226,665,4.0
227,245,4.0
227,144,5.0
227,249,5.0
227,423,4.0
227,203,4.0
227,666,5.0
227,16,5.0
227,521,5.0
227,18,5.0
227,14,4.0
227,283,5.0
227,37,5.0
227,110,5.0
228,7,5.0
228,312,5.0
228,62,5.0
228,197,5.0
228,16,5.0
229,210,3.0
229,667,4.0
229,1,4.0
229,465,4.0
230,668,5.0
230,195,5.0
230,669,5.0
231,366,5.0
231,670,5.0
231,40,5.0
232,672,5.0
232,25,5.0
232,77,5.0
232,102,5.0
233,294,4.0
233,148,4.0
233,376,5.0
233,84,4.0
234,673,4.0
234,561,5.0
234,126,4.0
235,345,3.0
235,122,5.0
235,586,5.0
235,602,5.0
235,90,3.0
235,674,5.0
236,516,4.0
236,4,3.0
237,675,5.0
237,676,5.0
237,59,5.0
237,677,5.0
238,357,1.0
238,378,5.0
238,678,5.0
238,645,5.0
238,332,5.0
239,45,5.0
239,46,5.0
239,182,3.0
239,322,4.0
240,367,1.0
240,142,4.0
240,40,3.0
240,135,5.0
241,247,4.0
241,466,5.0
241,32,4.0
241,235,5.0
241,618,5.0
241,504,5.0
242,152,4.0
242,34,4.0
242,407,5.0
242,299,5.0
243,679,5.0
243,28,5.0
243,32,2.0
243,680,5.0
244,267,4.0
244,550,5.0
244,119,5.0
244,604,4.0
244,53,4.0
244,318,5.0
244,681,5.0
245,90,5.0
245,126,5.0
245,37,4.0
245,155,5.0
246,152,5.0
246,40,5.0
246,682,5.0
246,473,5.0
246,10,5.0
246,683,5.0
247,426,5.0
247,684,5.0
247,685,4.0
247,686,5.0
248,638,5.0
248,529,4.0
248,308,5.0
248,474,5.0
248,688,5.0
248,90,4.0
248,493,4.0
248,39,5.0
248,243,5.0
248,662,3.0
248,116,5.0
248,37,5.0
248,60,5.0
248,685,5.0
248,570,5.0
248,489,5.0
248,74,5.0
248,646,5.0
249,492,5.0
249,434,5.0
249,304,5.0
249,154,3.0
249,243,5.0
249,165,5.0
250,243,5.0
250,76,5.0
250,37,5.0
251,689,5.0
251,150,5.0
251,289,4.0
252,32,5.0
252,691,4.0
252,481,5.0
252,692,4.0
252,636,5.0
253,105,5.0
253,197,5.0
253,243,5.0
254,36,4.0
254,475,4.0
254,696,4.0
255,541,5.0
255,99,5.0
255,181,4.0
255,37,5.0
256,698,5.0
256,279,5.0
256,310,5.0
256,35,4.0
257,699,5.0
257,479,2.0
257,30,5.0
258,352,5.0
258,74,5.0
258,318,5.0
259,37,5.0
259,18,5.0
259,478,5.0
259,56,5.0
260,12,5.0
260,277,5.0
260,482,5.0
260,258,5.0
260,701,5.0
260,702,5.0
261,615,5.0
261,197,5.0
261,43,5.0
261,699,5.0
262,26,5.0
262,199,5.0
262,704,5.0
263,449,5.0
263,192,1.0
263,366,5.0
263,90,3.0
264,511,2.0
264,366,5.0
264,32,5.0
264,97,5.0
264,323,5.0
265,222,5.0
265,171,5.0
265,246,5.0
265,160,5.0
266,34,5.0
266,20,5.0
266,366,5.0
267,706,4.0
267,651,5.0
267,432,5.0
267,349,5.0
268,467,5.0
268,20,5.0
268,21,5.0
268,30,5.0
268,679,5.0
268,707,5.0
268,338,5.0
269,708,4.0
269,668,4.0
269,709,5.0
269,46,3.0
270,497,5.0
270,358,4.0
270,25,5.0
270,26,4.0
271,469,5.0
271,162,5.0
271,144,5.0
271,111,5.0
272,503,3.0
272,32,3.0
272,384,4.0
272,366,5.0
273,152,5.0
273,173,5.0
273,171,5.0
274,127,5.0
274,167,5.0
274,655,5.0
275,167,5.0
275,173,4.0
275,629,4.0
276,37,5.0
276,330,4.0
276,164,5.0
277,713,5.0
277,102,5.0
277,76,5.0
278,633,3.0
278,715,5.0
278,293,3.0
279,16,5.0
279,77,5.0
279,90,5.0
280,191,5.0
280,717,4.0
280,366,5.0
280,77,5.0
281,342,4.0
281,161,3.0
281,481,5.0
282,342,5.0
282,561,5.0
282,718,2.0
282,719,5.0
283,573,5.0
283,154,5.0
283,522,5.0
284,720,4.0
284,431,4.0
284,371,4.0
285,599,5.0
285,232,5.0
285,102,4.0
286,470,5.0
286,616,5.0
286,372,5.0
287,77,5.0
287,155,5.0
287,90,5.0
287,717,5.0
287,16,5.0
287,603,3.0
287,252,5.0
287,335,5.0
287,587,5.0
288,603,5.0
288,494,4.0
288,643,5.0
289,46,5.0
289,76,4.0
289,26,5.0
289,721,4.0
290,16,5.0
290,589,4.0
290,102,4.0
290,39,4.0
290,692,4.0
290,274,5.0
290,176,4.0
290,320,5.0
290,399,4.0
290,26,5.0
290,603,1.0
290,162,5.0
290,403,4.0
290,243,4.0
291,719,5.0
291,600,4.0
291,186,5.0
291,37,5.0
291,308,5.0
292,34,5.0
292,37,5.0
292,615,5.0
292,16,5.0
293,723,5.0
293,298,5.0
293,155,5.0
293,439,5.0
294,203,5.0
294,725,5.0
294,202,5.0
294,480,2.0
294,726,3.0
295,306,5.0
295,197,4.0
295,84,4.0
295,727,4.0
296,22,5.0
296,473,5.0
296,663,4.0
296,366,3.0
297,584,5.0
297,375,5.0
297,729,5.0
298,35,1.0
298,678,5.0
298,285,5.0
298,731,1.0
299,587,5.0
299,603,5.0
299,236,5.0
299,243,5.0
300,654,4.0
300,733,5.0
300,282,4.0
300,511,3.0
300,734,5.0
300,16,4.0
300,68,5.0
300,77,4.0
301,264,5.0
301,106,5.0
301,432,5.0
301,523,5.0
301,306,5.0
301,197,5.0
301,74,5.0
301,97,5.0
301,736,5.0
301,7,5.0
301,40,5.0
302,712,5.0
302,166,5.0
302,518,5.0
302,737,5.0
302,738,4.0
302,610,5.0
302,488,4.0
302,143,5.0
302,142,5.0
302,612,5.0
302,432,5.0
302,343,5.0
303,155,5.0
303,573,4.0
303,4,5.0
303,659,5.0
303,106,4.0
303,648,4.0
304,223,5.0
304,740,5.0
304,489,5.0
305,64,4.0
305,230,5.0
305,741,4.0
305,316,4.0
306,736,4.0
306,110,5.0
306,195,5.0
307,325,4.0
307,97,4.0
307,126,4.0
307,742,4.0
308,627,5.0
308,297,5.0
308,241,3.0
308,411,3.0
308,586,4.0
308,153,5.0
309,476,5.0
309,16,5.0
309,743,4.0
309,181,5.0
310,745,4.0
310,746,5.0
310,16,5.0
310,211,5.0
311,747,3.0
311,372,4.0
311,74,3.0
311,550,5.0
311,166,4.0
311,637,4.0
311,748,5.0
311,106,5.0
311,749,5.0
311,750,5.0
311,267,5.0
311,456,5.0
311,78,4.0
311,49,3.0
311,119,3.0
311,431,4.0
311,720,4.0
311,87,3.0
312,751,5.0
312,299,4.0
312,77,4.0
312,97,4.0
313,510,5.0
313,246,5.0
313,350,5.0
314,752,1.0
314,434,5.0
314,530,5.0
314,531,3.0
314,753,3.0
315,55,5.0
315,311,5.0
315,755,5.0
315,492,5.0
315,756,5.0
315,656,5.0
316,90,4.0
316,235,4.0
316,537,4.0
316,641,4.0
316,114,4.0
316,305,3.0
316,126,4.0
316,758,4.0
317,603,5.0
317,759,5.0
317,617,5.0
317,760,5.0
317,625,5.0
317,544,5.0
317,235,3.0
317,8,5.0
317,240,4.0
317,728,5.0
317,761,5.0
317,316,5.0
317,173,5.0
318,277,5.0
318,639,5.0
318,762,4.0
319,72,4.0
319,110,5.0
319,26,5.0
320,88,3.0
320,167,4.0
320,52,5.0
321,727,2.0
321,763,5.0
321,601,4.0
321,60,4.0
321,8,4.0
321,179,4.0
321,559,5.0
322,341,5.0
322,95,5.0
322,509,4.0
322,745,5.0
323,138,3.0
323,173,5.0
323,671,5.0
323,37,5.0
323,151,5.0
324,311,5.0
324,414,5.0
324,16,5.0
324,680,5.0
324,253,5.0
324,76,5.0
325,45,5.0
325,245,4.0
325,165,5.0
326,765,5.0
326,149,4.0
326,25,4.0
326,90,5.0
327,299,5.0
327,10,4.0
327,159,3.0
327,409,3.0
328,236,3.0
328,509,3.0
328,82,5.0
328,716,1.0
328,766,4.0
329,292,5.0
329,160,5.0
329,147,5.0
329,361,5.0
330,165,5.0
330,768,5.0
330,769,5.0
331,16,5.0
331,312,4.0
331,7,5.0
332,197,5.0
332,102,5.0
332,39,5.0
333,652,3.0
333,37,5.0
333,26,5.0
334,243,5.0
334,370,5.0
334,111,5.0
334,42,5.0
334,48,5.0
335,16,3.0
335,32,4.0
335,34,5.0
336,770,4.0
336,32,5.0
336,371,5.0
336,771,4.0
337,753,5.0
337,354,5.0
337,371,4.0
337,242,3.0
337,249,5.0
337,47,4.0
337,772,5.0
338,366,5.0
338,462,5.0
338,544,5.0
338,134,5.0
338,773,5.0
339,84,4.0
339,774,5.0
339,517,4.0
340,30,5.0
340,137,5.0
340,223,5.0
340,153,5.0
340,775,5.0
340,463,4.0
341,185,5.0
341,480,4.0
341,742,5.0
341,713,5.0
341,776,1.0
342,306,5.0
342,310,4.0
342,157,5.0
343,29,5.0
343,165,5.0
343,140,5.0
343,777,2.0
343,111,5.0
343,66,3.0
344,528,5.0
344,641,5.0
344,49,1.0
344,530,5.0
344,532,5.0
345,50,3.0
